"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 08 00:41:59 GMT 2024","Fri Nov 08 00:42:02 GMT 2024","2803","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню выбора города",""
"passed","Fri Nov 08 00:44:36 GMT 2024","Fri Nov 08 00:44:40 GMT 2024","4069","webkit","unilab/UI/desktop/header.spec.ts","","","","Отсутствие результата поиска города",""
"passed","Fri Nov 08 00:42:02 GMT 2024","Fri Nov 08 00:42:06 GMT 2024","3391","chromium","unilab/UI/desktop/header.spec.ts","","","","Выбор города",""
"passed","Fri Nov 08 00:42:52 GMT 2024","Fri Nov 08 00:42:55 GMT 2024","2954","chromium","unilab/UI/desktop/main.spec.ts","","","","Проверка точек слайдов на главной странице",""
"passed","Fri Nov 08 00:42:43 GMT 2024","Fri Nov 08 00:42:46 GMT 2024","3052","chromium","unilab/UI/desktop/main.spec.ts","","","","Кнопка “вернуться наверх страницы” появляющаяся при скролле на десктопной версии",""
"passed","Fri Nov 08 00:42:55 GMT 2024","Fri Nov 08 00:42:59 GMT 2024","4532","chromium","unilab/UI/desktop/product.spec.ts","","","","Работа кнопки 'в корзину' внутри карточки услуги",""
"passed","Fri Nov 08 00:42:14 GMT 2024","Fri Nov 08 00:42:17 GMT 2024","2917","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню Для слабовидящих для десктопной версии",""
"passed","Fri Nov 08 00:45:42 GMT 2024","Fri Nov 08 00:45:46 GMT 2024","4671","webkit","unilab/UI/desktop/main.spec.ts","","","","Проверка точек слайдов на главной странице",""
"passed","Fri Nov 08 00:46:05 GMT 2024","Fri Nov 08 00:46:08 GMT 2024","2895","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
"passed","Fri Nov 08 00:44:26 GMT 2024","Fri Nov 08 00:44:32 GMT 2024","5893","webkit","unilab/UI/desktop/header.spec.ts","","","","Выбор города",""
"passed","Fri Nov 08 00:44:06 GMT 2024","Fri Nov 08 00:44:10 GMT 2024","4178","webkit","unilab/UI/desktop/header.spec.ts","","","","Изменение шапки при скролле",""
"passed","Fri Nov 08 00:43:39 GMT 2024","Fri Nov 08 00:43:44 GMT 2024","5259","webkit","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Fri Nov 08 00:41:36 GMT 2024","Fri Nov 08 00:41:40 GMT 2024","4467","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста вопросу доктору",""
"passed","Fri Nov 08 00:42:37 GMT 2024","Fri Nov 08 00:42:40 GMT 2024","2786","chromium","unilab/UI/desktop/main.spec.ts","","","","Отображение попапа согласия на использование кук при не установленных куках",""
"passed","Fri Nov 08 00:41:45 GMT 2024","Fri Nov 08 00:41:50 GMT 2024","4371","chromium","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа оставить отзыв",""
"passed","Fri Nov 08 00:44:16 GMT 2024","Fri Nov 08 00:44:22 GMT 2024","5851","webkit","unilab/UI/desktop/header.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в десктопной версии",""
"passed","Fri Nov 08 00:46:01 GMT 2024","Fri Nov 08 00:46:05 GMT 2024","3853","webkit","unilab/UI/mobile/headerMobile.spec.ts","","","","Работа переключателя темной/светлой версии в бургер-меню в мобильной версии",""
"passed","Fri Nov 08 00:43:21 GMT 2024","Fri Nov 08 00:43:24 GMT 2024","3561","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в мобильной версии",""
"passed","Fri Nov 08 00:41:52 GMT 2024","Fri Nov 08 00:41:55 GMT 2024","2981","chromium","unilab/UI/desktop/header.spec.ts","","","","Скрытие попапа при клике на оверлей",""
"passed","Fri Nov 08 00:43:00 GMT 2024","Fri Nov 08 00:43:00 GMT 2024","89","chromium","unilab/UI/mobile/footerMobile.spec.ts","","","","Работа аккордеона в футтере в мобильной версии",""
"passed","Fri Nov 08 00:43:03 GMT 2024","Fri Nov 08 00:43:06 GMT 2024","2870","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Закрытие бургер-меню в мобильной версии",""
"passed","Fri Nov 08 00:43:52 GMT 2024","Fri Nov 08 00:44:00 GMT 2024","7920","webkit","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа вопрос доктору",""
"passed","Fri Nov 08 00:41:32 GMT 2024","Fri Nov 08 00:41:36 GMT 2024","3441","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
