"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 11 00:15:06 GMT 2024","Mon Nov 11 00:15:11 GMT 2024","5248","chromium","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа вопрос доктору",""
"passed","Mon Nov 11 00:17:11 GMT 2024","Mon Nov 11 00:17:15 GMT 2024","3637","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отображение меню выбора города в мобильной версии",""
"passed","Mon Nov 11 00:16:20 GMT 2024","Mon Nov 11 00:16:24 GMT 2024","4112","chromium","unilab/UI/desktop/header.spec.ts","","","","Переход на страницу результата поиска при нажатии клавиши Enter",""
"passed","Mon Nov 11 00:15:40 GMT 2024","Mon Nov 11 00:15:43 GMT 2024","2928","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню выбора города",""
"passed","Mon Nov 11 00:14:50 GMT 2024","Mon Nov 11 00:14:54 GMT 2024","4496","chromium","unilab/UI/desktop/collection.spec.ts","","","","Работа кнопки 'в корзину' на странице 'анализы' в списке",""
"passed","Mon Nov 11 00:17:31 GMT 2024","Mon Nov 11 00:17:36 GMT 2024","4953","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","негативное Отображение попапа результатов поиска",""
"passed","Mon Nov 11 00:15:36 GMT 2024","Mon Nov 11 00:15:40 GMT 2024","4347","chromium","unilab/UI/desktop/header.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в десктопной версии",""
"passed","Mon Nov 11 00:16:47 GMT 2024","Mon Nov 11 00:16:47 GMT 2024","87","chromium","unilab/UI/mobile/footerMobile.spec.ts","","","","Работа аккордеона в футтере в мобильной версии",""
"passed","Mon Nov 11 00:15:49 GMT 2024","Mon Nov 11 00:15:52 GMT 2024","3006","chromium","unilab/UI/desktop/header.spec.ts","","","","Отсутствие результата поиска города",""
"passed","Mon Nov 11 00:15:11 GMT 2024","Mon Nov 11 00:15:15 GMT 2024","4396","chromium","unilab/UI/desktop/feedback.spec.ts","","","","отображение подсказки поля ввода номера заказа оставить отзыв",""
"passed","Mon Nov 11 00:16:50 GMT 2024","Mon Nov 11 00:16:53 GMT 2024","2830","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Закрытие бургер-меню в мобильной версии",""
"passed","Mon Nov 11 00:17:23 GMT 2024","Mon Nov 11 00:17:26 GMT 2024","3573","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие результата поиска города",""
"passed","Mon Nov 11 00:16:56 GMT 2024","Mon Nov 11 00:16:59 GMT 2024","2606","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
