"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 15 06:57:23 GMT 2025","Wed Jan 15 06:57:28 GMT 2025","4898","chromium","unilab/UI/desktop/tax.spec.ts","","","","Удалить родственника",""
"passed","Wed Jan 15 06:58:32 GMT 2025","Wed Jan 15 06:58:36 GMT 2025","3466","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в мобильной версии",""
"passed","Wed Jan 15 06:58:53 GMT 2025","Wed Jan 15 06:58:58 GMT 2025","5049","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"passed","Wed Jan 15 06:55:56 GMT 2025","Wed Jan 15 06:56:00 GMT 2025","3166","chromium","unilab/UI/desktop/home.spec.ts","","","","Переключение табов на главной странице сайта",""
"passed","Wed Jan 15 06:53:46 GMT 2025","Wed Jan 15 06:53:53 GMT 2025","6545","chromium","unilab/UI/desktop/cart.spec.ts","","","","Кнопка очистить корзину",""
"passed","Wed Jan 15 06:55:44 GMT 2025","Wed Jan 15 06:55:47 GMT 2025","2912","chromium","unilab/UI/desktop/home.spec.ts","","","","Отображение попапа согласия на использование кук при не установленных куках",""
"passed","Wed Jan 15 06:54:43 GMT 2025","Wed Jan 15 06:54:47 GMT 2025","3824","chromium","unilab/UI/desktop/footer.spec.ts","","","","Отображение всплывающего окна подписаться на новости и акции",""
"passed","Wed Jan 15 06:56:24 GMT 2025","Wed Jan 15 06:56:28 GMT 2025","4392","chromium","unilab/UI/desktop/questionDoctor.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста вопросу доктору",""
"passed","Wed Jan 15 06:54:27 GMT 2025","Wed Jan 15 06:54:30 GMT 2025","3653","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Wed Jan 15 06:57:44 GMT 2025","Wed Jan 15 06:57:47 GMT 2025","3086","chromium","unilab/UI/desktop/tax.spec.ts","","","","Проверка атрибута required для всех полей ввода textarea",""
"passed","Wed Jan 15 06:57:31 GMT 2025","Wed Jan 15 06:57:35 GMT 2025","3242","chromium","unilab/UI/desktop/tax.spec.ts","","","","отображение полей супруг(а)",""
"passed","Wed Jan 15 06:55:50 GMT 2025","Wed Jan 15 06:55:53 GMT 2025","2994","chromium","unilab/UI/desktop/home.spec.ts","","","","кнопки переключение слайдов на главной странице",""
"passed","Wed Jan 15 06:55:40 GMT 2025","Wed Jan 15 06:55:44 GMT 2025","4678","chromium","unilab/UI/desktop/header.spec.ts","","","","Переход на страницу результата поиска при нажатии клавиши Enter",""
"passed","Wed Jan 15 06:56:00 GMT 2025","Wed Jan 15 06:56:04 GMT 2025","4595","chromium","unilab/UI/desktop/product.spec.ts","","","","Работа кнопки 'в корзину' внутри карточки услуги",""
"passed","Wed Jan 15 06:58:21 GMT 2025","Wed Jan 15 06:58:24 GMT 2025","3206","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
