"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 22 06:27:35 GMT 2024","Fri Nov 22 06:27:40 GMT 2024","4826","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","негативное Отображение попапа результатов поиска",""
"passed","Fri Nov 22 06:24:58 GMT 2024","Fri Nov 22 06:25:02 GMT 2024","4008","chromium","unilab/UI/desktop/header.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в десктопной версии",""
"passed","Fri Nov 22 06:27:01 GMT 2024","Fri Nov 22 06:27:04 GMT 2024","2718","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
"passed","Fri Nov 22 06:24:07 GMT 2024","Fri Nov 22 06:24:12 GMT 2024","5167","chromium","unilab/UI/desktop/addresses.spec.ts","","","","поле ввода даты формы на странице отзыва о филиале",""
"passed","Fri Nov 22 06:25:05 GMT 2024","Fri Nov 22 06:25:08 GMT 2024","3257","chromium","unilab/UI/desktop/header.spec.ts","","","","Выбор города",""
"passed","Fri Nov 22 06:27:31 GMT 2024","Fri Nov 22 06:27:35 GMT 2024","4872","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"passed","Fri Nov 22 06:26:17 GMT 2024","Fri Nov 22 06:26:21 GMT 2024","3491","chromium","unilab/UI/desktop/questionDoctor.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста вопросу доктору",""
"passed","Fri Nov 22 06:24:45 GMT 2024","Fri Nov 22 06:24:49 GMT 2024","4069","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Маска ввода номера телефона на странице 'оставить отзыв'",""
"passed","Fri Nov 22 06:25:35 GMT 2024","Fri Nov 22 06:25:37 GMT 2024","2771","chromium","unilab/UI/desktop/header.spec.ts","","","","сокрытие попапа при количестве введенных символов меньше трех",""
"passed","Fri Nov 22 06:26:02 GMT 2024","Fri Nov 22 06:26:05 GMT 2024","3490","chromium","unilab/UI/desktop/home.spec.ts","","","","Переключение табов на главной странице сайта",""
"passed","Fri Nov 22 06:24:13 GMT 2024","Fri Nov 22 06:24:18 GMT 2024","5608","chromium","unilab/UI/desktop/addresses.spec.ts","","","","Работа фильтра на странице адресов",""
"passed","Fri Nov 22 06:25:22 GMT 2024","Fri Nov 22 06:25:25 GMT 2024","2845","chromium","unilab/UI/desktop/header.spec.ts","","","","смена цветовой схемы для слабовидящих",""
"passed","Fri Nov 22 06:24:37 GMT 2024","Fri Nov 22 06:24:40 GMT 2024","3220","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Fri Nov 22 06:26:46 GMT 2024","Fri Nov 22 06:26:52 GMT 2024","5199","chromium","unilab/UI/mobile/footerMobile.spec.ts","","","","Работа аккордеона в футтере в мобильной версии",""
"passed","Fri Nov 22 06:25:59 GMT 2024","Fri Nov 22 06:26:02 GMT 2024","2790","chromium","unilab/UI/desktop/home.spec.ts","","","","Проверка точек слайдов на главной странице",""
"passed","Fri Nov 22 06:25:30 GMT 2024","Fri Nov 22 06:25:35 GMT 2024","4635","chromium","unilab/UI/desktop/header.spec.ts","","","","негативное Отображение попапа результатов поиска",""
"passed","Fri Nov 22 06:25:11 GMT 2024","Fri Nov 22 06:25:13 GMT 2024","2884","chromium","unilab/UI/desktop/header.spec.ts","","","","Отсутствие результата поиска города",""
"passed","Fri Nov 22 06:25:13 GMT 2024","Fri Nov 22 06:25:16 GMT 2024","2785","chromium","unilab/UI/desktop/header.spec.ts","","","","Сброс результатов поиска города при закрытии попапа выбора города",""
"passed","Fri Nov 22 06:27:24 GMT 2024","Fri Nov 22 06:27:27 GMT 2024","3434","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Поиск города в мобильной версии",""
"passed","Fri Nov 22 06:25:25 GMT 2024","Fri Nov 22 06:25:30 GMT 2024","4974","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"failed","Fri Nov 22 06:26:41 GMT 2024","Fri Nov 22 06:26:46 GMT 2024","4398","chromium","unilab/UI/desktop/search.spec.ts","","","","Загрузка дополнительных результатов поиска на странице поиска",""
"passed","Fri Nov 22 06:27:12 GMT 2024","Fri Nov 22 06:27:15 GMT 2024","3244","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Анимация изменения ширины поля ввода поиска при фокусе в мобильной версии",""
"passed","Fri Nov 22 06:24:23 GMT 2024","Fri Nov 22 06:24:27 GMT 2024","4514","chromium","unilab/UI/desktop/collection.spec.ts","","","","Работа кнопки 'в корзину' на странице 'мед услуги' в списке",""
"passed","Fri Nov 22 06:26:26 GMT 2024","Fri Nov 22 06:26:31 GMT 2024","5803","chromium","unilab/UI/desktop/search.spec.ts","","","","Работа кнопки 'в корзину' на странице  результата поиска",""
