"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 11 02:01:27 GMT 2024","Mon Nov 11 02:01:33 GMT 2024","6227","chromium","unilab/UI/desktop/header.spec.ts","","","","негативное Отображение попапа результатов поиска",""
"passed","Mon Nov 11 02:02:09 GMT 2024","Mon Nov 11 02:02:15 GMT 2024","5813","chromium","unilab/UI/desktop/product.spec.ts","","","","Работа кнопки 'в корзину' внутри карточки услуги",""
"passed","Mon Nov 11 02:01:21 GMT 2024","Mon Nov 11 02:01:27 GMT 2024","5655","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение попапа результатов поиска при количестве введенных символов больше двух",""
"passed","Mon Nov 11 02:02:28 GMT 2024","Mon Nov 11 02:02:31 GMT 2024","3658","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Отсутствие скролла страници при открытом бургер-меню в мобильной версии",""
"passed","Mon Nov 11 02:02:05 GMT 2024","Mon Nov 11 02:02:09 GMT 2024","3762","chromium","unilab/UI/desktop/main.spec.ts","","","","Проверка точек слайдов на главной странице",""
"passed","Mon Nov 11 02:01:10 GMT 2024","Mon Nov 11 02:01:13 GMT 2024","3603","chromium","unilab/UI/desktop/header.spec.ts","","","","Отображение меню Для слабовидящих для десктопной версии",""
"passed","Mon Nov 11 02:00:54 GMT 2024","Mon Nov 11 02:00:59 GMT 2024","4927","chromium","unilab/UI/desktop/header.spec.ts","","","","Выбор города",""
"passed","Mon Nov 11 02:02:23 GMT 2024","Mon Nov 11 02:02:28 GMT 2024","4896","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Работа переключателя темной/светлой версии в бургер-меню в мобильной версии",""
"passed","Mon Nov 11 02:01:17 GMT 2024","Mon Nov 11 02:01:21 GMT 2024","3874","chromium","unilab/UI/desktop/header.spec.ts","","","","смена цветовой схемы для слабовидящих",""
"passed","Mon Nov 11 02:00:37 GMT 2024","Mon Nov 11 02:00:41 GMT 2024","3614","chromium","unilab/UI/desktop/header.spec.ts","","","","Изменение шапки при скролле",""
"passed","Mon Nov 11 02:02:15 GMT 2024","Mon Nov 11 02:02:19 GMT 2024","3655","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Открытие бургер-меню в мобильной версии",""
"passed","Mon Nov 11 02:00:17 GMT 2024","Mon Nov 11 02:00:21 GMT 2024","4501","chromium","unilab/UI/desktop/feedback.spec.ts","","","","Подсчет количества введенных символов в поле ввода текста оставить отзыв",""
"passed","Mon Nov 11 02:01:41 GMT 2024","Mon Nov 11 02:01:46 GMT 2024","5401","chromium","unilab/UI/desktop/header.spec.ts","","","","Переход на страницу результата поиска при нажатии клавиши Enter",""
"passed","Mon Nov 11 02:02:19 GMT 2024","Mon Nov 11 02:02:23 GMT 2024","3686","chromium","unilab/UI/mobile/headerMobile.spec.ts","","","","Закрытие бургер-меню в мобильной версии",""
